NID    NIC-Addr  Node          Gemini         X  Y  Z
426      1108    c0-3c2s5n0    c0-3c2s5g0     0  8  21
427      1109    c0-3c2s5n1    c0-3c2s5g0     0  8  21
428      1112    c0-3c2s6n0    c0-3c2s6g0     0  8  22
429      1113    c0-3c2s6n1    c0-3c2s6g0     0  8  22
430      1116    c0-3c2s7n0    c0-3c2s7g0     0  8  23
431      1117    c0-3c2s7n1    c0-3c2s7g0     0  8  23
478      1152    c0-3c0s0n2    c0-3c0s0g1     0  9  0 
479      1153    c0-3c0s0n3    c0-3c0s0g1     0  9  0 
476      1156    c0-3c0s1n2    c0-3c0s1g1     0  9  1 
477      1157    c0-3c0s1n3    c0-3c0s1g1     0  9  1 
474      1160    c0-3c0s2n2    c0-3c0s2g1     0  9  2 
475      1161    c0-3c0s2n3    c0-3c0s2g1     0  9  2 
472      1164    c0-3c0s3n2    c0-3c0s3g1     0  9  3 
473      1165    c0-3c0s3n3    c0-3c0s3g1     0  9  3 
470      1168    c0-3c0s4n2    c0-3c0s4g1     0  9  4 
471      1169    c0-3c0s4n3    c0-3c0s4g1     0  9  4 
468      1172    c0-3c0s5n2    c0-3c0s5g1     0  9  5 
469      1173    c0-3c0s5n3    c0-3c0s5g1     0  9  5 
466      1176    c0-3c0s6n2    c0-3c0s6g1     0  9  6 
467      1177    c0-3c0s6n3    c0-3c0s6g1     0  9  6 
464      1180    c0-3c0s7n2    c0-3c0s7g1     0  9  7 
465      1181    c0-3c0s7n3    c0-3c0s7g1     0  9  7 
462      1184    c0-3c1s7n2    c0-3c1s7g1     0  9  8 
463      1185    c0-3c1s7n3    c0-3c1s7g1     0  9  8 
460      1188    c0-3c1s6n2    c0-3c1s6g1     0  9  9 
461      1189    c0-3c1s6n3    c0-3c1s6g1     0  9  9 
458      1192    c0-3c1s5n2    c0-3c1s5g1     0  9  10
459      1193    c0-3c1s5n3    c0-3c1s5g1     0  9  10
456      1196    c0-3c1s4n2    c0-3c1s4g1     0  9  11
457      1197    c0-3c1s4n3    c0-3c1s4g1     0  9  11
454      1200    c0-3c1s3n2    c0-3c1s3g1     0  9  12
455      1201    c0-3c1s3n3    c0-3c1s3g1     0  9  12
452      1204    c0-3c1s2n2    c0-3c1s2g1     0  9  13
453      1205    c0-3c1s2n3    c0-3c1s2g1     0  9  13
450      1208    c0-3c1s1n2    c0-3c1s1g1     0  9  14
451      1209    c0-3c1s1n3    c0-3c1s1g1     0  9  14
448      1212    c0-3c1s0n2    c0-3c1s0g1     0  9  15
449      1213    c0-3c1s0n3    c0-3c1s0g1     0  9  15
446      1216    c0-3c2s0n2    c0-3c2s0g1     0  9  16
447      1217    c0-3c2s0n3    c0-3c2s0g1     0  9  16
444      1220    c0-3c2s1n2    c0-3c2s1g1     0  9  17
445      1221    c0-3c2s1n3    c0-3c2s1g1     0  9  17
442      1224    c0-3c2s2n2    c0-3c2s2g1     0  9  18
443      1225    c0-3c2s2n3    c0-3c2s2g1     0  9  18
440      1228    c0-3c2s3n2    c0-3c2s3g1     0  9  19
441      1229    c0-3c2s3n3    c0-3c2s3g1     0  9  19
438      1232    c0-3c2s4n2    c0-3c2s4g1     0  9  20
439      1233    c0-3c2s4n3    c0-3c2s4g1     0  9  20
436      1236    c0-3c2s5n2    c0-3c2s5g1     0  9  21
437      1237    c0-3c2s5n3    c0-3c2s5g1     0  9  21
434      1240    c0-3c2s6n2    c0-3c2s6g1     0  9  22
435      1241    c0-3c2s6n3    c0-3c2s6g1     0  9  22
432      1244    c0-3c2s7n2    c0-3c2s7g1     0  9  23
433      1245    c0-3c2s7n3    c0-3c2s7g1     0  9  23
480      1280    c0-1c2s0n0    c0-1c2s0g0     0  10 0 
481      1281    c0-1c2s0n1    c0-1c2s0g0     0  10 0 
482      1284    c0-1c2s1n0    c0-1c2s1g0     0  10 1 
483      1285    c0-1c2s1n1    c0-1c2s1g0     0  10 1 
484      1288    c0-1c2s2n0    c0-1c2s2g0     0  10 2 
485      1289    c0-1c2s2n1    c0-1c2s2g0     0  10 2 
486      1292    c0-1c2s3n0    c0-1c2s3g0     0  10 3 
487      1293    c0-1c2s3n1    c0-1c2s3g0     0  10 3 
488      1296    c0-1c2s4n0    c0-1c2s4g0     0  10 4 
489      1297    c0-1c2s4n1    c0-1c2s4g0     0  10 4 
490      1300    c0-1c2s5n0    c0-1c2s5g0     0  10 5 
491      1301    c0-1c2s5n1    c0-1c2s5g0     0  10 5 
492      1304    c0-1c2s6n0    c0-1c2s6g0     0  10 6 
493      1305    c0-1c2s6n1    c0-1c2s6g0     0  10 6 
494      1308    c0-1c2s7n0    c0-1c2s7g0     0  10 7 
495      1309    c0-1c2s7n1    c0-1c2s7g0     0  10 7 
496      1312    c0-1c1s7n0    c0-1c1s7g0     0  10 8 
497      1313    c0-1c1s7n1    c0-1c1s7g0     0  10 8 
498      1316    c0-1c1s6n0    c0-1c1s6g0     0  10 9 
499      1317    c0-1c1s6n1    c0-1c1s6g0     0  10 9 
500      1320    c0-1c1s5n0    c0-1c1s5g0     0  10 10
501      1321    c0-1c1s5n1    c0-1c1s5g0     0  10 10
502      1324    c0-1c1s4n0    c0-1c1s4g0     0  10 11
503      1325    c0-1c1s4n1    c0-1c1s4g0     0  10 11
504      1328    c0-1c1s3n0    c0-1c1s3g0     0  10 12
505      1329    c0-1c1s3n1    c0-1c1s3g0     0  10 12
506      1332    c0-1c1s2n0    c0-1c1s2g0     0  10 13
507      1333    c0-1c1s2n1    c0-1c1s2g0     0  10 13
508      1336    c0-1c1s1n0    c0-1c1s1g0     0  10 14
509      1337    c0-1c1s1n1    c0-1c1s1g0     0  10 14
510      1340    c0-1c1s0n0    c0-1c1s0g0     0  10 15
511      1341    c0-1c1s0n1    c0-1c1s0g0     0  10 15
512      1344    c0-1c0s0n0    c0-1c0s0g0     0  10 16
513      1345    c0-1c0s0n1    c0-1c0s0g0     0  10 16
514      1348    c0-1c0s1n0    c0-1c0s1g0     0  10 17
515      1349    c0-1c0s1n1    c0-1c0s1g0     0  10 17
516      1352    c0-1c0s2n0    c0-1c0s2g0     0  10 18
517      1353    c0-1c0s2n1    c0-1c0s2g0     0  10 18
518      1356    c0-1c0s3n0    c0-1c0s3g0     0  10 19
519      1357    c0-1c0s3n1    c0-1c0s3g0     0  10 19
520      1360    c0-1c0s4n0    c0-1c0s4g0     0  10 20
521      1361    c0-1c0s4n1    c0-1c0s4g0     0  10 20
522      1364    c0-1c0s5n0    c0-1c0s5g0     0  10 21
523      1365    c0-1c0s5n1    c0-1c0s5g0     0  10 21
524      1368    c0-1c0s6n0    c0-1c0s6g0     0  10 22
525      1369    c0-1c0s6n1    c0-1c0s6g0     0  10 22
526      1372    c0-1c0s7n0    c0-1c0s7g0     0  10 23
527      1373    c0-1c0s7n1    c0-1c0s7g0     0  10 23
574      1408    c0-1c2s0n2    c0-1c2s0g1     0  11 0 
575      1409    c0-1c2s0n3    c0-1c2s0g1     0  11 0 
572      1412    c0-1c2s1n2    c0-1c2s1g1     0  11 1 
573      1413    c0-1c2s1n3    c0-1c2s1g1     0  11 1 
570      1416    c0-1c2s2n2    c0-1c2s2g1     0  11 2 
571      1417    c0-1c2s2n3    c0-1c2s2g1     0  11 2 
568      1420    c0-1c2s3n2    c0-1c2s3g1     0  11 3 
569      1421    c0-1c2s3n3    c0-1c2s3g1     0  11 3 
566      1424    c0-1c2s4n2    c0-1c2s4g1     0  11 4 
567      1425    c0-1c2s4n3    c0-1c2s4g1     0  11 4 
564      1428    c0-1c2s5n2    c0-1c2s5g1     0  11 5 
565      1429    c0-1c2s5n3    c0-1c2s5g1     0  11 5 
562      1432    c0-1c2s6n2    c0-1c2s6g1     0  11 6 
563      1433    c0-1c2s6n3    c0-1c2s6g1     0  11 6 
560      1436    c0-1c2s7n2    c0-1c2s7g1     0  11 7 
561      1437    c0-1c2s7n3    c0-1c2s7g1     0  11 7 
558      1440    c0-1c1s7n2    c0-1c1s7g1     0  11 8 
559      1441    c0-1c1s7n3    c0-1c1s7g1     0  11 8 
556      1444    c0-1c1s6n2    c0-1c1s6g1     0  11 9 
557      1445    c0-1c1s6n3    c0-1c1s6g1     0  11 9 
554      1448    c0-1c1s5n2    c0-1c1s5g1     0  11 10
555      1449    c0-1c1s5n3    c0-1c1s5g1     0  11 10
552      1452    c0-1c1s4n2    c0-1c1s4g1     0  11 11
553      1453    c0-1c1s4n3    c0-1c1s4g1     0  11 11
550      1456    c0-1c1s3n2    c0-1c1s3g1     0  11 12
551      1457    c0-1c1s3n3    c0-1c1s3g1     0  11 12
548      1460    c0-1c1s2n2    c0-1c1s2g1     0  11 13
549      1461    c0-1c1s2n3    c0-1c1s2g1     0  11 13
546      1464    c0-1c1s1n2    c0-1c1s1g1     0  11 14
547      1465    c0-1c1s1n3    c0-1c1s1g1     0  11 14
544      1468    c0-1c1s0n2    c0-1c1s0g1     0  11 15
545      1469    c0-1c1s0n3    c0-1c1s0g1     0  11 15
542      1472    c0-1c0s0n2    c0-1c0s0g1     0  11 16
543      1473    c0-1c0s0n3    c0-1c0s0g1     0  11 16
540      1476    c0-1c0s1n2    c0-1c0s1g1     0  11 17
541      1477    c0-1c0s1n3    c0-1c0s1g1     0  11 17
538      1480    c0-1c0s2n2    c0-1c0s2g1     0  11 18
539      1481    c0-1c0s2n3    c0-1c0s2g1     0  11 18
536      1484    c0-1c0s3n2    c0-1c0s3g1     0  11 19
537      1485    c0-1c0s3n3    c0-1c0s3g1     0  11 19
534      1488    c0-1c0s4n2    c0-1c0s4g1     0  11 20
535      1489    c0-1c0s4n3    c0-1c0s4g1     0  11 20
532      1492    c0-1c0s5n2    c0-1c0s5g1     0  11 21
533      1493    c0-1c0s5n3    c0-1c0s5g1     0  11 21
530      1496    c0-1c0s6n2    c0-1c0s6g1     0  11 22
531      1497    c0-1c0s6n3    c0-1c0s6g1     0  11 22
528      1500    c0-1c0s7n2    c0-1c0s7g1     0  11 23
529      1501    c0-1c0s7n3    c0-1c0s7g1     0  11 23
9214     30720   c1-0c0s0n0    c1-0c0s0g0     1  0  0 
9215     30721   c1-0c0s0n1    c1-0c0s0g0     1  0  0 
9212     30724   c1-0c0s1n0    c1-0c0s1g0     1  0  1 
9213     30725   c1-0c0s1n1    c1-0c0s1g0     1  0  1 
9210     30728   c1-0c0s2n0    c1-0c0s2g0     1  0  2 
9211     30729   c1-0c0s2n1    c1-0c0s2g0     1  0  2 
9208     30732   c1-0c0s3n0    c1-0c0s3g0     1  0  3 
9209     30733   c1-0c0s3n1    c1-0c0s3g0     1  0  3 
9206     30736   c1-0c0s4n0    c1-0c0s4g0     1  0  4 
9207     30737   c1-0c0s4n1    c1-0c0s4g0     1  0  4 
9204     30740   c1-0c0s5n0    c1-0c0s5g0     1  0  5 
9205     30741   c1-0c0s5n1    c1-0c0s5g0     1  0  5 
9202     30744   c1-0c0s6n0    c1-0c0s6g0     1  0  6 
9203     30745   c1-0c0s6n1    c1-0c0s6g0     1  0  6 
9200     30748   c1-0c0s7n0    c1-0c0s7g0     1  0  7 
9201     30749   c1-0c0s7n1    c1-0c0s7g0     1  0  7 
9198     30752   c1-0c1s7n0    c1-0c1s7g0     1  0  8 
9199     30753   c1-0c1s7n1    c1-0c1s7g0     1  0  8 
9196     30756   c1-0c1s6n0    c1-0c1s6g0     1  0  9 
9197     30757   c1-0c1s6n1    c1-0c1s6g0     1  0  9 
9194     30760   c1-0c1s5n0    c1-0c1s5g0     1  0  10
9195     30761   c1-0c1s5n1    c1-0c1s5g0     1  0  10
9192     30764   c1-0c1s4n0    c1-0c1s4g0     1  0  11
9193     30765   c1-0c1s4n1    c1-0c1s4g0     1  0  11
9190     30768   c1-0c1s3n0    c1-0c1s3g0     1  0  12
9191     30769   c1-0c1s3n1    c1-0c1s3g0     1  0  12
9188     30772   c1-0c1s2n0    c1-0c1s2g0     1  0  13
9189     30773   c1-0c1s2n1    c1-0c1s2g0     1  0  13
9186     30776   c1-0c1s1n0    c1-0c1s1g0     1  0  14
9187     30777   c1-0c1s1n1    c1-0c1s1g0     1  0  14
9184     30780   c1-0c1s0n0    c1-0c1s0g0     1  0  15
9185     30781   c1-0c1s0n1    c1-0c1s0g0     1  0  15
9182     30784   c1-0c2s0n0    c1-0c2s0g0     1  0  16
9183     30785   c1-0c2s0n1    c1-0c2s0g0     1  0  16
9180     30788   c1-0c2s1n0    c1-0c2s1g0     1  0  17
9181     30789   c1-0c2s1n1    c1-0c2s1g0     1  0  17
9178     30792   c1-0c2s2n0    c1-0c2s2g0     1  0  18
9179     30793   c1-0c2s2n1    c1-0c2s2g0     1  0  18
9176     30796   c1-0c2s3n0    c1-0c2s3g0     1  0  19
9177     30797   c1-0c2s3n1    c1-0c2s3g0     1  0  19
9174     30800   c1-0c2s4n0    c1-0c2s4g0     1  0  20
9175     30801   c1-0c2s4n1    c1-0c2s4g0     1  0  20
9172     30804   c1-0c2s5n0    c1-0c2s5g0     1  0  21
9173     30805   c1-0c2s5n1    c1-0c2s5g0     1  0  21
9170     30808   c1-0c2s6n0    c1-0c2s6g0     1  0  22
9171     30809   c1-0c2s6n1    c1-0c2s6g0     1  0  22
9168     30812   c1-0c2s7n0    c1-0c2s7g0     1  0  23
9169     30813   c1-0c2s7n1    c1-0c2s7g0     1  0  23
9120     30848   c1-0c0s0n2    c1-0c0s0g1     1  1  0 
9121     30849   c1-0c0s0n3    c1-0c0s0g1     1  1  0 
9122     30852   c1-0c0s1n2    c1-0c0s1g1     1  1  1 
9123     30853   c1-0c0s1n3    c1-0c0s1g1     1  1  1 
9124     30856   c1-0c0s2n2    c1-0c0s2g1     1  1  2 
9125     30857   c1-0c0s2n3    c1-0c0s2g1     1  1  2 
9126     30860   c1-0c0s3n2    c1-0c0s3g1     1  1  3 
9127     30861   c1-0c0s3n3    c1-0c0s3g1     1  1  3 
9128     30864   c1-0c0s4n2    c1-0c0s4g1     1  1  4 
9129     30865   c1-0c0s4n3    c1-0c0s4g1     1  1  4 
9130     30868   c1-0c0s5n2    c1-0c0s5g1     1  1  5 
9131     30869   c1-0c0s5n3    c1-0c0s5g1     1  1  5 
9132     30872   c1-0c0s6n2    c1-0c0s6g1     1  1  6 
9133     30873   c1-0c0s6n3    c1-0c0s6g1     1  1  6 
9134     30876   c1-0c0s7n2    c1-0c0s7g1     1  1  7 
9135     30877   c1-0c0s7n3    c1-0c0s7g1     1  1  7 
9136     30880   c1-0c1s7n2    c1-0c1s7g1     1  1  8 
9137     30881   c1-0c1s7n3    c1-0c1s7g1     1  1  8 
9138     30884   c1-0c1s6n2    c1-0c1s6g1     1  1  9 
9139     30885   c1-0c1s6n3    c1-0c1s6g1     1  1  9 
9140     30888   c1-0c1s5n2    c1-0c1s5g1     1  1  10
9141     30889   c1-0c1s5n3    c1-0c1s5g1     1  1  10
9142     30892   c1-0c1s4n2    c1-0c1s4g1     1  1  11
9143     30893   c1-0c1s4n3    c1-0c1s4g1     1  1  11
9144     30896   c1-0c1s3n2    c1-0c1s3g1     1  1  12
9145     30897   c1-0c1s3n3    c1-0c1s3g1     1  1  12
9146     30900   c1-0c1s2n2    c1-0c1s2g1     1  1  13
9147     30901   c1-0c1s2n3    c1-0c1s2g1     1  1  13
9148     30904   c1-0c1s1n2    c1-0c1s1g1     1  1  14
9149     30905   c1-0c1s1n3    c1-0c1s1g1     1  1  14
9150     30908   c1-0c1s0n2    c1-0c1s0g1     1  1  15
9151     30909   c1-0c1s0n3    c1-0c1s0g1     1  1  15
9152     30912   c1-0c2s0n2    c1-0c2s0g1     1  1  16
9153     30913   c1-0c2s0n3    c1-0c2s0g1     1  1  16
9154     30916   c1-0c2s1n2    c1-0c2s1g1     1  1  17
9155     30917   c1-0c2s1n3    c1-0c2s1g1     1  1  17
9156     30920   c1-0c2s2n2    c1-0c2s2g1     1  1  18
9157     30921   c1-0c2s2n3    c1-0c2s2g1     1  1  18
9158     30924   c1-0c2s3n2    c1-0c2s3g1     1  1  19
9159     30925   c1-0c2s3n3    c1-0c2s3g1     1  1  19
9160     30928   c1-0c2s4n2    c1-0c2s4g1     1  1  20
9161     30929   c1-0c2s4n3    c1-0c2s4g1     1  1  20
9162     30932   c1-0c2s5n2    c1-0c2s5g1     1  1  21
9163     30933   c1-0c2s5n3    c1-0c2s5g1     1  1  21
9164     30936   c1-0c2s6n2    c1-0c2s6g1     1  1  22
9165     30937   c1-0c2s6n3    c1-0c2s6g1     1  1  22
9166     30940   c1-0c2s7n2    c1-0c2s7g1     1  1  23
9167     30941   c1-0c2s7n3    c1-0c2s7g1     1  1  23
9118     30976   c1-2c2s0n0    c1-2c2s0g0     1  2  0 
9119     30977   c1-2c2s0n1    c1-2c2s0g0     1  2  0 
9116     30980   c1-2c2s1n0    c1-2c2s1g0     1  2  1 
9117     30981   c1-2c2s1n1    c1-2c2s1g0     1  2  1 
9114     30984   c1-2c2s2n0    c1-2c2s2g0     1  2  2 
9115     30985   c1-2c2s2n1    c1-2c2s2g0     1  2  2 
9112     30988   c1-2c2s3n0    c1-2c2s3g0     1  2  3 
9113     30989   c1-2c2s3n1    c1-2c2s3g0     1  2  3 
9110     30992   c1-2c2s4n0    c1-2c2s4g0     1  2  4 
9111     30993   c1-2c2s4n1    c1-2c2s4g0     1  2  4 
9108     30996   c1-2c2s5n0    c1-2c2s5g0     1  2  5 
9109     30997   c1-2c2s5n1    c1-2c2s5g0     1  2  5 
9106     31000   c1-2c2s6n0    c1-2c2s6g0     1  2  6 
9107     31001   c1-2c2s6n1    c1-2c2s6g0     1  2  6 
9104     31004   c1-2c2s7n0    c1-2c2s7g0     1  2  7 
9105     31005   c1-2c2s7n1    c1-2c2s7g0     1  2  7 
9102     31008   c1-2c1s7n0    c1-2c1s7g0     1  2  8 
9103     31009   c1-2c1s7n1    c1-2c1s7g0     1  2  8 
9100     31012   c1-2c1s6n0    c1-2c1s6g0     1  2  9 
9101     31013   c1-2c1s6n1    c1-2c1s6g0     1  2  9 
9098     31016   c1-2c1s5n0    c1-2c1s5g0     1  2  10
9099     31017   c1-2c1s5n1    c1-2c1s5g0     1  2  10
9096     31020   c1-2c1s4n0    c1-2c1s4g0     1  2  11
9097     31021   c1-2c1s4n1    c1-2c1s4g0     1  2  11
9094     31024   c1-2c1s3n0    c1-2c1s3g0     1  2  12
9095     31025   c1-2c1s3n1    c1-2c1s3g0     1  2  12
9092     31028   c1-2c1s2n0    c1-2c1s2g0     1  2  13
9093     31029   c1-2c1s2n1    c1-2c1s2g0     1  2  13
9090     31032   c1-2c1s1n0    c1-2c1s1g0     1  2  14
9091     31033   c1-2c1s1n1    c1-2c1s1g0     1  2  14
9088     31036   c1-2c1s0n0    c1-2c1s0g0     1  2  15
9089     31037   c1-2c1s0n1    c1-2c1s0g0     1  2  15
9086     31040   c1-2c0s0n0    c1-2c0s0g0     1  2  16
9087     31041   c1-2c0s0n1    c1-2c0s0g0     1  2  16
9084     31044   c1-2c0s1n0    c1-2c0s1g0     1  2  17
9085     31045   c1-2c0s1n1    c1-2c0s1g0     1  2  17
9082     31048   c1-2c0s2n0    c1-2c0s2g0     1  2  18
9083     31049   c1-2c0s2n1    c1-2c0s2g0     1  2  18
9080     31052   c1-2c0s3n0    c1-2c0s3g0     1  2  19
9081     31053   c1-2c0s3n1    c1-2c0s3g0     1  2  19
9078     31056   c1-2c0s4n0    c1-2c0s4g0     1  2  20
9079     31057   c1-2c0s4n1    c1-2c0s4g0     1  2  20
9076     31060   c1-2c0s5n0    c1-2c0s5g0     1  2  21
9077     31061   c1-2c0s5n1    c1-2c0s5g0     1  2  21
9074     31064   c1-2c0s6n0    c1-2c0s6g0     1  2  22
9075     31065   c1-2c0s6n1    c1-2c0s6g0     1  2  22
9072     31068   c1-2c0s7n0    c1-2c0s7g0     1  2  23
9073     31069   c1-2c0s7n1    c1-2c0s7g0     1  2  23
9024     31104   c1-2c2s0n2    c1-2c2s0g1     1  3  0 
9025     31105   c1-2c2s0n3    c1-2c2s0g1     1  3  0 
9026     31108   c1-2c2s1n2    c1-2c2s1g1     1  3  1 
9027     31109   c1-2c2s1n3    c1-2c2s1g1     1  3  1 
9028     31112   c1-2c2s2n2    c1-2c2s2g1     1  3  2 
9029     31113   c1-2c2s2n3    c1-2c2s2g1     1  3  2 
9030     31116   c1-2c2s3n2    c1-2c2s3g1     1  3  3 
9031     31117   c1-2c2s3n3    c1-2c2s3g1     1  3  3 
9032     31120   c1-2c2s4n2    c1-2c2s4g1     1  3  4 
9033     31121   c1-2c2s4n3    c1-2c2s4g1     1  3  4 
9034     31124   c1-2c2s5n2    c1-2c2s5g1     1  3  5 
9035     31125   c1-2c2s5n3    c1-2c2s5g1     1  3  5 
9036     31128   c1-2c2s6n2    c1-2c2s6g1     1  3  6 
9037     31129   c1-2c2s6n3    c1-2c2s6g1     1  3  6 
9038     31132   c1-2c2s7n2    c1-2c2s7g1     1  3  7 
9039     31133   c1-2c2s7n3    c1-2c2s7g1     1  3  7 
9040     31136   c1-2c1s7n2    c1-2c1s7g1     1  3  8 
9041     31137   c1-2c1s7n3    c1-2c1s7g1     1  3  8 
9042     31140   c1-2c1s6n2    c1-2c1s6g1     1  3  9 
9043     31141   c1-2c1s6n3    c1-2c1s6g1     1  3  9 
9044     31144   c1-2c1s5n2    c1-2c1s5g1     1  3  10
9045     31145   c1-2c1s5n3    c1-2c1s5g1     1  3  10
9046     31148   c1-2c1s4n2    c1-2c1s4g1     1  3  11
9047     31149   c1-2c1s4n3    c1-2c1s4g1     1  3  11
9048     31152   c1-2c1s3n2    c1-2c1s3g1     1  3  12
9049     31153   c1-2c1s3n3    c1-2c1s3g1     1  3  12
9050     31156   c1-2c1s2n2    c1-2c1s2g1     1  3  13
9051     31157   c1-2c1s2n3    c1-2c1s2g1     1  3  13
9052     31160   c1-2c1s1n2    c1-2c1s1g1     1  3  14
9053     31161   c1-2c1s1n3    c1-2c1s1g1     1  3  14
9054     31164   c1-2c1s0n2    c1-2c1s0g1     1  3  15
9055     31165   c1-2c1s0n3    c1-2c1s0g1     1  3  15
9056     31168   c1-2c0s0n2    c1-2c0s0g1     1  3  16
9057     31169   c1-2c0s0n3    c1-2c0s0g1     1  3  16
9058     31172   c1-2c0s1n2    c1-2c0s1g1     1  3  17
9059     31173   c1-2c0s1n3    c1-2c0s1g1     1  3  17
9060     31176   c1-2c0s2n2    c1-2c0s2g1     1  3  18
9061     31177   c1-2c0s2n3    c1-2c0s2g1     1  3  18
9062     31180   c1-2c0s3n2    c1-2c0s3g1     1  3  19
9063     31181   c1-2c0s3n3    c1-2c0s3g1     1  3  19
9064     31184   c1-2c0s4n2    c1-2c0s4g1     1  3  20
9065     31185   c1-2c0s4n3    c1-2c0s4g1     1  3  20
9066     31188   c1-2c0s5n2    c1-2c0s5g1     1  3  21
9067     31189   c1-2c0s5n3    c1-2c0s5g1     1  3  21
9068     31192   c1-2c0s6n2    c1-2c0s6g1     1  3  22
9069     31193   c1-2c0s6n3    c1-2c0s6g1     1  3  22
9070     31196   c1-2c0s7n2    c1-2c0s7g1     1  3  23
9071     31197   c1-2c0s7n3    c1-2c0s7g1     1  3  23
9022     31232   c1-4c0s0n0    c1-4c0s0g0     1  4  0 
9023     31233   c1-4c0s0n1    c1-4c0s0g0     1  4  0 
9020     31236   c1-4c0s1n0    c1-4c0s1g0     1  4  1 
9021     31237   c1-4c0s1n1    c1-4c0s1g0     1  4  1 
9018     31240   c1-4c0s2n0    c1-4c0s2g0     1  4  2 
9019     31241   c1-4c0s2n1    c1-4c0s2g0     1  4  2 
9016     31244   c1-4c0s3n0    c1-4c0s3g0     1  4  3 
9017     31245   c1-4c0s3n1    c1-4c0s3g0     1  4  3 
9014     31248   c1-4c0s4n0    c1-4c0s4g0     1  4  4 
9015     31249   c1-4c0s4n1    c1-4c0s4g0     1  4  4 
9012     31252   c1-4c0s5n0    c1-4c0s5g0     1  4  5 
9013     31253   c1-4c0s5n1    c1-4c0s5g0     1  4  5 
9010     31256   c1-4c0s6n0    c1-4c0s6g0     1  4  6 
9011     31257   c1-4c0s6n1    c1-4c0s6g0     1  4  6 
9008     31260   c1-4c0s7n0    c1-4c0s7g0     1  4  7 
9009     31261   c1-4c0s7n1    c1-4c0s7g0     1  4  7 
9006     31264   c1-4c1s7n0    c1-4c1s7g0     1  4  8 
9007     31265   c1-4c1s7n1    c1-4c1s7g0     1  4  8 
9004     31268   c1-4c1s6n0    c1-4c1s6g0     1  4  9 
9005     31269   c1-4c1s6n1    c1-4c1s6g0     1  4  9 
9002     31272   c1-4c1s5n0    c1-4c1s5g0     1  4  10
9003     31273   c1-4c1s5n1    c1-4c1s5g0     1  4  10
9000     31276   c1-4c1s4n0    c1-4c1s4g0     1  4  11
9001     31277   c1-4c1s4n1    c1-4c1s4g0     1  4  11
8998     31280   c1-4c1s3n0    c1-4c1s3g0     1  4  12
8999     31281   c1-4c1s3n1    c1-4c1s3g0     1  4  12
8996     31284   c1-4c1s2n0    c1-4c1s2g0     1  4  13
8997     31285   c1-4c1s2n1    c1-4c1s2g0     1  4  13
8994     31288   c1-4c1s1n0    c1-4c1s1g0     1  4  14
8995     31289   c1-4c1s1n1    c1-4c1s1g0     1  4  14
8992     31292   c1-4c1s0n0    c1-4c1s0g0     1  4  15
8993     31293   c1-4c1s0n1    c1-4c1s0g0     1  4  15
8990     31296   c1-4c2s0n0    c1-4c2s0g0     1  4  16
8991     31297   c1-4c2s0n1    c1-4c2s0g0     1  4  16
8988     31300   c1-4c2s1n0    c1-4c2s1g0     1  4  17
8989     31301   c1-4c2s1n1    c1-4c2s1g0     1  4  17
8986     31304   c1-4c2s2n0    c1-4c2s2g0     1  4  18
8987     31305   c1-4c2s2n1    c1-4c2s2g0     1  4  18
8984     31308   c1-4c2s3n0    c1-4c2s3g0     1  4  19
8985     31309   c1-4c2s3n1    c1-4c2s3g0     1  4  19
8982     31312   c1-4c2s4n0    c1-4c2s4g0     1  4  20
8983     31313   c1-4c2s4n1    c1-4c2s4g0     1  4  20
8980     31316   c1-4c2s5n0    c1-4c2s5g0     1  4  21
8981     31317   c1-4c2s5n1    c1-4c2s5g0     1  4  21
8978     31320   c1-4c2s6n0    c1-4c2s6g0     1  4  22
8979     31321   c1-4c2s6n1    c1-4c2s6g0     1  4  22
8976     31324   c1-4c2s7n0    c1-4c2s7g0     1  4  23
8977     31325   c1-4c2s7n1    c1-4c2s7g0     1  4  23
8928     31360   c1-4c0s0n2    c1-4c0s0g1     1  5  0 
